400000	200000
400000	200000
600000	700000
500000	0
500000	601333
200000	602667
300000	404000
200000	805333
500000	406667
200000	508000
400000	409333
600000	1010667
0	612000
500000	513333
500000	314667
500000	216000
300000	517333
0	518667
700000	420000
300000	821333
200000	322667
500000	1024000
100000	325333
400000	126667
500000	628000
300000	529333
500000	430667
500000	632000
300000	633333
200000	334667
400000	636000
200000	437333
300000	638667
400000	640000
200000	141333
300000	242667
400000	644000
500000	645333
300000	246667
400000	548000
300000	549333
300000	250667
500000	652000
200000	653333
300000	554667
500000	656000
300000	257333
200000	658667
300000	660000
400000	761333
400000	662667
500000	564000
500000	965333
300000	366667
500000	768000
500000	669333
500000	670667
300000	472000
200000	473333
400000	474667
300000	576000
500000	477333
100000	678667
400000	480000
400000	481333
500000	182667
300000	384000
400000	285333
500000	486667
200000	888000
300000	289333
300000	190667
500000	492000
200000	93333
200000	694667
400000	496000
500000	697333
400000	598667
500000	0
400000	395238
500000	190476
300000	385714
0	680952
300000	776190
300000	771429
400000	666667
400000	661905
300000	557143
500000	652381
100000	647619
300000	642857
300000	738095
300000	633333
200000	228571
400000	823810
300000	519048
500000	614286
300000	209524
100000	904762
500000	0
200000	400000
300000	300000
200000	400000
400000	700000
400000	0
0	600000
300000	900000
400000	700000
0	600000
300000	600000
400000	200000
500000	200000
400000	600000
400000	600000
500000	200000
400000	100000
200000	600000
300000	100000
100000	500000
200000	100000
400000	300000
500000	500000
300000	200000
0	1100000
300000	0
400000	400000
300000	700000
500000	500000
300000	800000
500000	600000
400000	400000
500000	300000
100000	700000
200000	200000
300000	800000
200000	700000
500000	300000
500000	400000
400000	500000
500000	700000
400000	500000
300000	200000
300000	300000
400000	500000
300000	600000
500000	600000
500000	300000
600000	700000
300000	800000
300000	400000
300000	100000
200000	100000
300000	300000
200000	400000
500000	200000
400000	600000
300000	600000
500000	600000
500000	400000
400000	300000
600000	500000
400000	700000
400000	600000
500000	400000
300000	300000
300000	500000
100000	500000
400000	100000
500000	200000
600000	100000
600000	600000
400000	400000
300000	500000
500000	300000
500000	600000
200000	100000
0	500000
297826	300000
295652	600000
193478	100000
391304	600000
289130	600000
286957	800000
484783	600000
282609	500000
80435	600000
478261	800000
376087	600000
373913	600000
471739	900000
169565	400000
267391	500000
465217	600000
463043	600000
460870	200000
358696	700000
156522	0
154348	204444
452174	508889
450000	413333
347826	617778
145652	322222
343478	26667
241304	431111
139130	635556
436957	640000
434783	444444
332609	148889
330435	453333
428261	657778
226087	562222
423913	766667
621739	471111
319565	875556
417391	280000
415217	384444
313043	688889
110870	493333
208696	497778
206522	702222
404348	706667
402174	611111
0	715556
200000	520000
200000	524444
300000	228889
400000	433333
400000	437778
400000	942222
200000	646667
400000	751111
500000	455556
0	760000
200000	664444
100000	468889
400000	573333
200000	577778
300000	882222
200000	786667
200000	591111
200000	695556
500000	0
100000	1390323
200000	480645
200000	970968
300000	461290
600000	251613
200000	541935
400000	532258
300000	422581
400000	612903
500000	703226
700000	193548
500000	783871
400000	374194
300000	364516
300000	554839
500000	345161
200000	635484
400000	725806
300000	516129
300000	506452
500000	296774
300000	487097
400000	377419
400000	467742
300000	458065
400000	448387
0	138710
400000	529032
400000	419355
200000	509677
300000	0
200000	501613
300000	303226
400000	404839
0	506452
401852	408065
203704	109677
205556	311290
207407	412903
209259	514516
411111	216129
212963	317742
414815	319355
216667	420968
318519	122581
120370	524194
422222	525806
224074	427419
325926	429032
327778	130645
129630	432258
431482	533871
333333	335484
235185	437097
237037	138710
438889	340323
340741	241935
342593	543548
344444	545161
246296	546774
248148	548387
450000	250000
151852	551613
253704	353226
155556	554839
557407	756452
459259	558065
261111	559677
362963	561290
364815	262903
366667	264516
368519	666129
70370	767742
272222	569355
374074	470968
475926	472581
177778	774194
379630	675806
181481	677419
283333	579032
485185	380645
487037	782258
288889	583871
390741	385484
392593	587097
294444	288710
596296	590323
498148	691935
0	593548
398901	295161
197802	396774
196703	598387
195604	0
494506	603390
493407	606780
492308	710170
291209	513559
390110	316949
389011	120339
387912	523729
386813	627119
385714	630508
484615	433898
283516	737288
282418	640678
381319	344068
280220	847458
279121	750847
478022	254237
276923	657627
375824	561017
374725	664407
373626	367797
372527	671186
671429	674576
70330	677966
469231	681356
68132	284746
367033	688136
165934	691525
64835	694915
163736	298305
62637	301695
361538	705085
360440	808475
459341	711864
158242	715254
157143	518644
456044	622034
454945	325424
253846	728814
352747	432203
351648	135593
350549	938983
249451	742373
448352	945763
347253	549153
446154	752542
345055	655932
343956	659322
242857	962712
341758	466102
240659	969491
139560	572881
38462	776271
237363	879661
336264	683051
35165	886441
434066	489830
332967	1193220
531868	796610
330769	0
329670	500391
328571	1100783
227473	901174
126374	701565
425275	1001957
324176	1002348
323077	602739
321978	1103130
120879	803522
119780	803913
518681	804304
317582	1004696
216484	805087
215385	705478
114286	305870
413187	606261
412088	806652
510989	907043
509890	1007435
208791	907826
207692	908217
206593	808609
405494	709000
304396	209391
303297	909783
302198	1010174
201099	410565
0	810956
400000	911348
400000	1011739
100000	812130
300000	1012522
400000	712913
300000	913304
200000	813696
100000	814087
200000	914478
400000	814870
300000	215261
200000	815652
300000	616043
0	1316435
200000	416826
0	1017217
300000	917609
200000	818000
300000	118391
300000	418783
0	719174
300000	619565
300000	1119956
400000	620348
200000	920739
100000	521130
200000	821522
200000	921913
300000	22304
200000	420196
100000	518087
400000	415978
200000	813870
100000	911761
200000	509652
300000	807543
200000	505435
400000	403326
200000	701217
200000	599109
200000	497000
100000	294891
400000	392783
500000	590674
200000	788565
100000	586457
400000	784348
300000	782239
200000	880130
400000	578022
200000	675913
400000	473804
200000	471696
300000	269587
300000	567478
300000	865370
200000	863261
200000	761152
400000	859044
200000	856935
200000	554826
300000	652717
100000	650609
400000	348500
300000	546391
400000	544283
400000	342174
100000	1140065
300000	237957
300000	535848
300000	833739
300000	831630
400000	429522
200000	627413
300000	625304
200000	523196
400000	221087
400000	718978
200000	516870
200000	414761
600000	512652
300000	710543
400000	708435
200000	806326
300000	504217
400000	302109
100000	0
0	195455
405714	590909
211429	986364
317143	581818
322857	477273
328571	472727
134286	668182
240000	663636
245714	559091
151429	954545
457143	650000
162857	645455
168571	940909
174286	636364
480000	531818
385714	627273
291429	722727
497143	218182
2857	413636
408571	209091
514286	504545
420000	0
525714	601667
331429	103333
237143	5000
342857	706667
248571	308333
254286	510000
460000	311667
265714	713333
471429	415000
577143	216667
382857	418333
488571	620000
194286	621667
0	523333
497436	525000
594872	126667
392308	28333
489744	130000
487179	531667
484615	633333
482051	535000
379487	636667
376923	638333
474359	540000
271795	341667
269231	443333
566667	445000
264103	546667
661538	448333
358974	450000
256410	651667
553846	53333
451282	455000
348718	756667
246154	358333
343590	460000
241026	461667
538462	363333
235897	465000
233333	466667
130769	68333
528205	570000
525641	771667
523077	273333
320513	375000
217949	376667
515385	678333
512821	380000
110256	681667
507692	783333
405128	285000
202564	386667
0	588333
300000	890000
400000	691667
200000	493333
300000	495000
400000	296667
300000	498333
400000	0
500000	401176
400000	702353
400000	603529
300000	604706
300000	505882
400000	607059
500000	1208235
500000	709412
400000	710588
200000	411765
400000	712941
400000	714118
300000	515294
100000	616471
200000	717647
400000	618824
300000	620000
100000	721176
300000	422353
400000	423529
400000	524706
300000	425882
400000	827059
400000	428235
300000	129412
400000	530588
300000	531765
300000	532941
200000	134118
200000	735294
400000	736471
500000	937647
400000	338824
400000	640000
500000	641176
500000	742353
500000	343529
200000	544706
500000	945882
100000	547059
200000	548235
500000	649412
400000	550588
400000	451765
300000	552941
300000	354118
100000	655294
300000	856471
400000	657647
300000	758824
200000	360000
0	361176
300000	562353
300000	563529
400000	464706
300000	665882
400000	667059
200000	868235
400000	569412
400000	470588
100000	771765
200000	772941
400000	774118
400000	775294
500000	776471
200000	777647
200000	578824
100000	780000
300000	681176
300000	682353
400000	283529
500000	684706
0	585882
300000	287059
200000	788235
200000	689412
300000	490588
100000	791765
100000	792941
100000	394118
200000	795294
400000	996471
0	697647
300000	698824
0	0
400000	692593
100000	785185
300000	777778
200000	770370
300000	162963
300000	455556
300000	548148
100000	540741
500000	633333
500000	525926
200000	518518
400000	811111
300000	403704
300000	896296
100000	588889
200000	681482
400000	474074
400000	566667
100000	659259
0	551852
201124	744444
502247	637037
103371	429630
104494	422222
205618	514815
406742	607407
407865	0
208989	404204
410112	108407
311236	712611
212360	416814
113483	221018
114607	425221
315730	329425
216854	333629
17978	637832
419101	742036
520225	646239
321348	650443
622472	454647
123595	158850
324719	363054
225843	567257
126966	371461
128090	475664
129213	479868
130337	684072
431461	788275
432584	692479
233708	696682
434831	600886
35955	705090
337079	609293
438202	1113497
139326	817700
140449	621904
541573	726107
242697	530311
243820	834515
244944	538718
46067	542922
547191	547125
148315	651329
349438	755533
550562	659736
451685	663940
452809	868143
453933	1072347
255056	576550
456180	880754
357303	584958
358427	689161
459551	593365
360674	497568
261798	701772
462921	505975
364045	810179
365169	514383
266292	818586
267416	22790
368539	616202
369663	409615
270787	1003027
371910	696440
473034	589852
174157	583265
375281	576677
376405	870089
477528	763502
278652	156914
479775	650327
280899	643739
482022	637152
383146	430564
384270	423977
585393	117389
86517	310802
387640	604214
488764	297626
189888	191039
391011	284451
292135	77864
393258	871276
394382	564689
295506	358101
296629	551514
297753	344926
298876	838338
0	531751
612484	325163
424969	318576
337453	111988
249937	505401
662422	398813
374906	592226
487390	285638
499875	579051
412359	672463
424843	665875
737328	259288
249812	552700
862296	746113
574781	539525
387265	532938
399749	526350
712234	119763
824718	213175
637202	306588
649687	0
562171	517431
574655	434861
787140	552292
699624	669722
512108	487153
724593	304584
837077	422014
849561	239445
762046	231166
574530	822886
815759	1114607
656988	606328
598217	398049
639446	389770
480675	981491
421903	573212
463132	464932
404361	856653
445590	448374
586819	640095
628048	431816
4069277	323537
1510506	715258
1151735	706978
1592964	398699
1334193	590420
1475422	382141
1516650	473862
957879	865583
999108	1157304
640337	1249024
581566	1940745
922795	2132466
864024	724187
1405253	515908
2146482	807629
3487711	399350
3728940	391071
3670169	282791
2311398	374512
952627	266233
693855	357954
435084	149675
376313	641396
417542	733117
58771	824837
0	816558
68425	808279
536851	0
405276	1175322
273701	1250645
1042126	1525967
1910552	2301290
2678977	2576612
2947402	3651935
3715828	3027257
4684253	2902580
5752678	3377902
6321103	5453225
5289529	7928548
4957954	10803870
4826379	14879192
3994804	15854515
4063230	14829837
4831655	12705160
5000080	10080482
5468505	7555804
6736931	5631127
7705356	4606450
9173781	3581772
9642207	3157095
11010632	4232417
12779057	3807740
13547482	3683062
15415907	3158385
17984332	3633707
17352759	3909029
15921184	3584352
13889609	3859674
10658034	3634997
7426460	4710320
6594884	4585642
4363309	4660964
4031735	4836287
3800160	5111609
3268586	5886932
3137011	6562254
2685922	6937577
2834834	7912899
1783745	8288222
1832656	9463544
1081568	9538866
1730479	10514189
1879391	10989512
3228302	11164834
4977214	11340157
8726125	11015479
12975037	11390801
14623949	14366124
14572859	18441446
11421771	27316769
7570683	37392093
4219594	49267413
1968505	51242737
17417	46618060
466328	38093381
0	29968704
1064151	23644026
1713063	18819348
2261974	14794672
4110886	10769994
6259797	8845316
9308708	8020639
11657619	5095961
18206531	4371284
19955443	2946606
23404355	2921929
19553265	1797251
15102177	1317801
5451089	1038351
0	758900
432836	579450
1565671	0
1898507	0
3031342	0
6864178	0
9062783	3553191
9761388	11006383
15759993	26759573
20658597	53712769
24957202	72565955
27055807	80519147
25354411	87472339
23653017	92625531
24251622	79778723
25050226	52031915
24248831	32985107
21447437	22938298
19346040	22891489
17344646	24444681
16843251	27597873
14441855	28751065
14840460	29704254
14439066	26957446
11737669	25410638
9836275	23463829
8034879	23117021
6733484	25070213
6732089	27523404
3530694	26976596
3229299	29829788
4027903	39082977
2526508	49736169
1425113	64489362
1523718	74042554
422323	75395746
0	71448938
419532	63202130
0	53655316
0	48008511
415347	43661703
0	42314893
412557	41968085
2011161	41021277
2409766	43074469
5008371	44327658
4006976	43980850
2005581	45834042
904185	47587234
1202790	50140427
1101395	53393616
0	58046808
3656227	62900000
7112454	72053192
12168681	81106384
13724908	92259576
19481136	101112769
21037363	103365955
28493588	101319147
32249817	91272339
35006042	74625531
40662271	62078723
45018497	48031915
51274725	34285107
57630951	28738297
64287177	22791489
66102344	20444681
68317511	19797873
70332678	23651064
73147845	23804256
75063013	24357446
74378174	26010638
76393341	26563831
75008508	24017021
73923676	23570213
