400000	800000
400000	900000
100000	600000
300000	400000
200000	500000
200000	1200000
300000	800000
300000	800000
300000	1100000
300000	1300000
400000	600000
0	600000
300000	1200000
200000	800000
400000	700000
500000	700000
300000	800000
100000	1000000
300000	0
200000	884210
500000	868421
200000	652632
300000	836842
400000	521053
300000	705263
300000	889474
300000	673684
200000	257895
0	642105
400000	826316
300000	610526
500000	594737
300000	878947
300000	563158
500000	747368
300000	531579
300000	515789
300000	0
400000	601087
300000	702174
200000	803261
300000	104348
200000	405435
200000	606522
400000	907609
200000	408696
400000	509783
100000	710870
300000	511957
200000	513043
300000	714130
200000	515217
200000	516304
300000	517391
200000	218478
200000	719565
400000	320652
300000	521739
300000	822826
300000	523913
300000	225000
300000	226087
300000	927174
200000	228261
300000	129348
300000	130435
300000	631522
300000	532609
400000	533696
0	534783
300000	535870
400000	836957
200000	238043
400000	839130
200000	740217
300000	541304
300000	542391
100000	343478
600000	744565
500000	545652
300000	246739
300000	647826
200000	548913
300000	450000
100000	551087
200000	352174
200000	353261
300000	854348
200000	555435
300000	956522
300000	657609
100000	758696
300000	559783
400000	560870
200000	561957
200000	463043
200000	564130
400000	865217
0	666304
298413	267391
296825	768478
295238	669565
293651	770652
292063	571739
390476	572826
288889	873913
187302	375000
285714	476087
84127	977174
282540	478261
280952	479348
279365	380435
277778	781522
76190	482609
374603	383696
373016	584783
171429	985870
269841	386957
268254	988043
366667	489130
265079	590217
263492	491304
361905	592391
160317	1093478
358730	594565
357143	295652
255556	396739
253968	597826
252381	598913
250794	0
149206	996429
347619	592857
246032	689286
444444	985714
142857	382143
241270	578571
239683	675000
238095	171429
236508	567857
134921	364286
233333	560714
331746	857143
230159	853571
228571	350000
226984	546429
225397	542857
323810	839286
222222	435714
120635	432143
219048	728571
217460	725000
215873	721429
314286	517857
412698	414286
211111	410714
109524	707143
107937	503571
206349	0
204762	200952
203175	301905
101587	502857
0	403810
100000	304762
200000	405714
200000	706667
200000	507619
200000	608571
300000	509524
300000	310476
200000	311429
200000	512381
200000	313333
200000	514286
300000	415238
200000	16190
200000	717143
200000	818095
200000	819048
100000	520000
300000	520952
200000	521905
200000	522857
0	723810
200000	524762
200000	425714
200000	1026667
100000	527619
200000	528571
200000	729524
200000	330476
200000	831429
100000	632381
200000	133333
200000	434286
200000	335238
100000	1036191
300000	537143
300000	638095
200000	439048
200000	440000
0	740952
300000	1241905
300000	542857
300000	543810
0	444762
200000	345714
300000	646667
300000	447619
100000	648571
200000	349524
200000	550476
0	751429
300000	52381
100000	153333
300000	554286
200000	155238
200000	356190
200000	557143
200000	858095
200000	759048
200000	560000
200000	160952
200000	1061905
200000	562857
200000	563810
300000	964762
300000	565714
300000	466667
200000	667619
200000	668571
200000	569524
300000	270476
200000	971429
200000	772381
200000	673333
300000	874286
200000	575238
200000	876190
300000	477143
1500000	578095
700000	579048
800000	180000
200000	380952
200000	481905
100000	582857
200000	683810
300000	184762
200000	585714
200000	586667
200000	587619
200000	588571
100000	789524
200000	690476
200000	491429
300000	692381
300000	693333
200000	694286
200000	195238
200000	596190
200000	397143
200000	298095
200000	599048
200000	0
200000	800000
400000	600000
100000	500000
200000	600000
300000	400000
200000	1100000
200000	700000
200000	400000
100000	500000
300000	600000
200000	900000
200000	500000
200000	600000
200000	1000000
400000	400000
200000	500000
200000	600000
200000	800000
300000	500000
200000	600000
200000	800000
200000	500000
200000	600000
300000	400000
200000	1000000
300000	200000
100000	600000
200000	700000
200000	800000
300000	900000
200000	300000
200000	800000
300000	700000
400000	800000
200000	300000
200000	700000
200000	600000
200000	800000
300000	700000
200000	1200000
200000	500000
100000	800000
300000	700000
200000	900000
100000	500000
200000	0
200000	595556
300000	591111
100000	586667
400000	582222
100000	577778
100000	973333
200000	668889
200000	64444
200000	560000
200000	755556
200000	551111
100000	846667
200000	642222
200000	337778
200000	533333
200000	628889
200000	524444
100000	320000
300000	615556
0	111111
200000	606667
200000	1002222
200000	497778
200000	493333
200000	488889
300000	1084444
200000	480000
200000	475556
0	471111
200000	466667
200000	262222
400000	657778
200000	353333
200000	448889
300000	644444
500000	140000
200000	635556
200000	531111
300000	626667
300000	422222
200000	617778
200000	413333
200000	508889
200000	404444
200000	0
300000	100000
200000	400000
200000	0
200000	700000
200000	400000
300000	700000
200000	500000
300000	700000
300000	800000
200000	600000
300000	700000
200000	300000
200000	400000
200000	400000
200000	900000
200000	600000
200000	200000
200000	500000
100000	700000
300000	400000
300000	300000
0	400000
300000	500000
0	300000
200000	100000
