400000	200000
400000	200000
100000	700000
300000	0
200000	601333
200000	602667
300000	404000
300000	805333
300000	406667
300000	508000
400000	409333
0	1010667
300000	612000
200000	513333
400000	314667
500000	216000
300000	517333
100000	518667
300000	420000
200000	821333
500000	322667
200000	1024000
300000	325333
400000	126667
300000	628000
300000	529333
300000	430667
200000	632000
0	633333
400000	334667
300000	636000
500000	437333
300000	638667
300000	640000
500000	141333
300000	242667
300000	644000
300000	645333
400000	246667
300000	548000
200000	549333
300000	250667
200000	652000
200000	653333
400000	554667
200000	656000
400000	257333
100000	658667
300000	660000
200000	761333
300000	662667
200000	564000
200000	965333
300000	366667
200000	768000
200000	669333
400000	670667
300000	472000
300000	473333
300000	474667
300000	576000
300000	477333
300000	678667
200000	480000
300000	481333
300000	182667
300000	384000
300000	285333
400000	486667
0	888000
300000	289333
400000	190667
200000	492000
400000	93333
200000	694667
300000	496000
300000	697333
100000	598667
600000	0
500000	395238
300000	190476
300000	385714
200000	680952
300000	776190
100000	771429
200000	666667
200000	661905
300000	557143
200000	652381
300000	647619
300000	642857
100000	738095
300000	633333
400000	228571
200000	823810
200000	519048
200000	614286
400000	209524
0	904762
298413	0
296825	400000
295238	300000
293651	400000
292063	700000
390476	0
288889	600000
187302	900000
285714	700000
84127	600000
282540	600000
280952	200000
279365	200000
277778	600000
76190	600000
374603	200000
373016	100000
171429	600000
269841	100000
268254	500000
366667	100000
265079	300000
263492	500000
361905	200000
160317	1100000
358730	0
357143	400000
255556	700000
253968	500000
252381	800000
250794	600000
149206	400000
347619	300000
246032	700000
444444	200000
142857	800000
241270	700000
239683	300000
238095	400000
236508	500000
134921	700000
233333	500000
331746	200000
230159	300000
228571	500000
226984	600000
225397	600000
323810	300000
222222	700000
120635	800000
219048	400000
217460	100000
215873	100000
314286	300000
412698	400000
211111	200000
109524	600000
107937	600000
206349	600000
204762	400000
203175	300000
101587	500000
0	700000
100000	600000
200000	400000
200000	300000
200000	500000
200000	500000
300000	100000
300000	200000
200000	100000
200000	600000
200000	400000
200000	500000
300000	300000
200000	600000
200000	100000
200000	500000
200000	300000
100000	600000
300000	100000
200000	600000
200000	600000
0	800000
200000	600000
200000	500000
200000	600000
100000	800000
200000	600000
200000	600000
200000	900000
200000	400000
100000	500000
200000	600000
200000	600000
200000	200000
100000	700000
300000	0
300000	204444
200000	508889
200000	413333
0	617778
300000	322222
300000	26667
300000	431111
0	635556
200000	640000
300000	444444
300000	148889
100000	453333
200000	657778
200000	562222
0	766667
300000	471111
100000	875556
300000	280000
200000	384444
200000	688889
200000	493333
200000	497778
200000	702222
200000	706667
200000	611111
200000	715556
200000	520000
200000	524444
300000	228889
300000	433333
300000	437778
200000	942222
200000	646667
200000	751111
300000	455556
200000	760000
200000	664444
200000	468889
300000	573333
200000	577778
200000	882222
300000	786667
1500000	591111
700000	695556
800000	0
200000	1390323
200000	480645
100000	970968
200000	461290
300000	251613
200000	541935
200000	532258
200000	422581
200000	612903
100000	703226
200000	193548
200000	783871
300000	374194
300000	364516
200000	554839
200000	345161
200000	635484
200000	725806
200000	516129
200000	506452
200000	296774
200000	487097
400000	377419
100000	467742
200000	458065
300000	448387
200000	138710
200000	529032
200000	419355
100000	509677
300000	0
200000	501613
200000	303226
200000	404839
200000	506452
400000	408065
200000	109677
200000	311290
200000	412903
300000	514516
200000	216129
200000	317742
200000	319355
200000	420968
300000	122581
200000	524194
300000	525806
100000	427419
200000	429032
200000	130645
300000	432258
200000	533871
200000	335484
300000	437097
400000	138710
200000	340323
200000	241935
200000	543548
200000	545161
300000	546774
200000	548387
200000	250000
100000	551613
300000	353226
200000	554839
100000	756452
200000	558065
200000	559677
300000	561290
100000	262903
400000	264516
100000	666129
100000	767742
200000	569355
200000	470968
200000	472581
200000	774194
200000	675806
100000	677419
200000	579032
200000	380645
200000	782258
200000	583871
200000	385484
100000	587097
300000	288710
0	590323
200000	691935
200000	593548
200000	295161
200000	396774
200000	598387
300000	0
200000	603390
200000	606780
0	710170
200000	513559
200000	316949
400000	120339
200000	523729
200000	627119
300000	630508
500000	433898
200000	737288
200000	640678
300000	344068
300000	847458
200000	750847
200000	254237
200000	657627
200000	561017
200000	664407
300000	367797
200000	671186
200000	674576
200000	677966
200000	681356
300000	284746
200000	688136
300000	691525
300000	694915
200000	298305
300000	301695
200000	705085
200000	808475
200000	711864
200000	715254
200000	518644
200000	622034
200000	325424
100000	728814
300000	432203
300000	135593
0	938983
300000	742373
0	945763
200000	549153
200000	752542
300000	655932
200000	659322
200000	962712
300000	466102
100000	969491
300000	572881
200000	776271
100000	879661
300000	683051
200000	886441
300000	489830
100000	1193220
200000	796610
400000	0
200000	500391
200000	1100783
200000	901174
200000	701565
200000	1001957
200000	1002348
200000	602739
200000	1103130
200000	803522
300000	803913
300000	804304
100000	1004696
400000	805087
300000	705478
500000	305870
300000	606261
200000	806652
200000	907043
200000	1007435
200000	907826
200000	908217
400000	808609
300000	709000
400000	209391
100000	909783
200000	1010174
300000	410565
200000	810956
200000	911348
200000	1011739
300000	812130
100000	1012522
200000	712913
200000	913304
200000	813696
200000	814087
200000	914478
200000	814870
300000	215261
200000	815652
200000	616043
0	1316435
203225	416826
6451	1017217
109676	917609
112902	818000
516127	118391
219353	418783
322578	719174
125804	619565
29029	1119956
332255	620348
235480	920739
238706	521130
141931	821522
145157	921913
348382	22304
251608	420196
254833	518087
358059	415978
261284	813870
264510	911761
267735	509652
270961	807543
274186	505435
277411	403326
280637	701217
283862	599109
287088	497000
490313	294891
293539	392783
196764	590674
299990	788565
203215	586457
206441	784348
209666	782239
112892	880130
316117	578022
319343	675913
322568	473804
25794	471696
324074	269587
322355	567478
220635	865370
118915	863261
317196	761152
215476	859044
113757	856935
312037	554826
310317	652717
208598	650609
306878	348500
305159	546391
303439	544283
301720	342174
0	1140065
296296	237957
192593	535848
288889	833739
185185	831630
281481	429522
77778	627413
274074	625304
270370	523196
466667	221087
262963	718978
259259	516870
255556	414761
251852	512652
248148	710543
44444	708435
40741	806326
37037	504217
233333	302109
329630	0
325926	195455
222222	590909
118519	986364
114815	581818
411111	477273
307407	472727
203704	668182
0	663636
203509	559091
207018	954545
10526	650000
114035	645455
17544	940909
221053	636364
124561	531818
128070	627273
231579	722727
135088	218182
238596	413636
242105	209091
245614	504545
349123	0
152632	601667
256140	103333
259649	5000
63158	706667
366667	308333
270175	510000
273684	311667
177193	713333
280702	415000
184211	216667
187719	418333
191228	620000
194737	621667
198246	523333
401754	525000
405263	126667
308772	28333
312281	130000
315789	531667
219298	633333
622807	535000
226316	636667
329825	638333
133333	540000
336842	341667
340351	443333
343860	445000
147368	546667
150877	448333
354386	450000
357895	651667
361404	53333
464912	455000
268421	756667
271930	358333
175439	460000
478947	461667
382456	363333
385965	465000
289474	466667
492982	68333
296491	570000
0	771667
398462	273333
396923	375000
395385	376667
193846	678333
392308	380000
190769	681667
189231	783333
387692	285000
386154	386667
284615	588333
83077	890000
381538	691667
380000	493333
178462	495000
476923	296667
375385	498333
573846	0
372308	401176
270769	702353
369231	603529
267692	604706
366154	505882
164615	607059
163077	1208235
361538	709412
160000	710588
358462	411765
356923	712941
355385	714118
353846	515294
252308	616471
250769	717647
249231	618824
347692	620000
246154	721176
344615	422353
343077	423529
241538	524706
340000	425882
38462	827059
336923	428235
335385	129412
333846	530588
332308	531765
230769	532941
429231	134118
327692	735294
126154	736471
24615	937647
323077	338824
321538	640000
220000	641176
18462	742353
416923	343529
315385	544706
113846	945882
212308	547059
110769	548235
209231	649412
307692	550588
206154	451765
204615	552941
303077	354118
201538	655294
0	856471
101724	657647
303448	758824
305172	360000
306897	361176
108621	562353
310345	563529
212069	464706
113793	665882
115517	667059
217241	868235
318966	569412
320690	470588
222414	771765
124138	772941
125862	774118
127586	775294
329310	776471
131034	777647
232759	578824
34483	780000
36207	681176
37931	682353
239655	283529
141379	684706
243103	585882
344828	287059
46552	788235
348276	689412
250000	490588
251724	791765
153448	792941
255172	394118
256897	795294
158621	996471
160345	697647
362069	698824
363793	0
265517	692593
267241	785185
168966	777778
170690	770370
272414	162963
474138	455556
275862	548148
277586	540741
179310	633333
381034	525926
382759	518518
184483	811111
386207	403704
287931	896296
389655	588889
291379	681482
293103	474074
294828	566667
296552	659259
298276	551852
0	744444
201913	637037
303827	429630
405740	422222
407653	514815
109566	607407
411480	0
413393	404204
315306	108407
17219	712611
119133	416814
421046	221018
422959	425221
324872	329425
426786	333629
328699	637832
330612	742036
232526	646239
334439	650443
236352	454647
338265	158850
340179	363054
342092	567257
444005	371461
445918	475664
347832	479868
249745	684072
151658	788275
253571	692479
255485	696682
357398	600886
259311	705090
261224	609293
63138	1113497
165051	817700
266964	621904
368878	726107
370791	530311
372704	834515
374617	538718
476531	542922
378444	547125
280357	651329
182270	755533
284184	659736
286097	663940
388010	868143
89923	1072347
391837	576550
293750	880754
295663	584958
397577	689161
499490	593365
501403	497568
203316	701772
305230	505975
307143	810179
509056	514383
210969	818586
512883	22790
514796	616202
516709	409615
318622	1003027
420536	696440
522449	589852
524362	583265
426275	576677
428189	870089
130102	763502
525765	156914
521429	650327
317092	643739
112755	637152
308418	430564
304082	423977
499745	117389
495408	310802
391071	604214
386735	297626
382398	191039
378061	284451
573725	77864
69388	871276
265051	564689
360714	358101
256378	551514
452041	344926
347704	838338
243367	531751
439031	325163
434694	318576
430357	111988
326020	505401
321684	398813
217347	592226
413010	285638
208673	579051
204337	672463
0	665875
312419	259288
124838	552700
337257	746113
449675	539525
162094	532938
274513	526350
386932	119763
499351	213175
511769	306588
724188	0
536607	517431
449026	434861
461445	552292
473864	669722
586282	487153
598701	304584
611120	422014
523539	239445
885065	231166
2846591	822886
1408117	1114607
1269643	606328
1331169	398049
1392695	389770
1254221	981491
1415747	573212
1277273	464932
1038799	856653
1100325	448374
861851	640095
1023377	431816
784903	323537
546429	715258
407955	706978
769481	398699
531006	590420
792532	382141
854058	473862
815584	865583
1277110	1157304
1738636	1249024
2200162	1940745
2661688	2132466
2823214	724187
2284740	515908
1846266	807629
1607792	399350
1269318	391071
1130844	282791
692370	374512
553896	266233
415422	357954
276948	149675
138474	641396
0	733117
240675	824837
281349	816558
222024	808279
562698	0
503373	1175322
944048	1250645
1884722	1525967
2425397	2301290
3666071	2576612
4506746	3651935
6247421	3027257
8388095	2902580
7528770	3377902
5369444	5453225
4510119	7928548
4050794	10803870
4391468	14879192
5532143	15854515
6672817	14829837
7813492	12705160
9154166	10080482
11394841	7555804
12035516	5631127
12676190	4606450
11916865	3581772
12557539	3157095
11998214	4232417
11238889	3807740
11279563	3683062
10320238	3158385
8460912	3633707
7801588	3909029
6542262	3584352
5582936	3859674
4323611	3634997
3064286	4710320
2604960	4585642
2145635	4660964
1486310	4836287
1126984	5111609
748611	5886932
370238	6562254
491865	6937577
13492	7912899
435119	8288222
56746	9463544
178373	9538866
0	10514189
323588	10989512
747176	11164834
1270765	11340157
1594353	11015479
2517941	11390801
3541529	14366124
6265117	18441446
9888705	27316769
14312294	37392093
16435883	49267413
16659470	51242737
14883058	46618060
12506647	38093381
10730235	29968704
10153823	23644026
10177411	18819348
10300999	14794672
11124587	10769994
11948176	8845316
12071764	8020639
13495352	5095961
14018941	4371284
15542528	2946606
15966116	2921929
18089705	1797251
18213293	1317801
18336880	1038351
20360469	758900
20784058	579450
21607646	0
20431233	0
16054822	0
10678410	0
7901998	3553191
8423811	11006383
11845623	26759573
16667436	53712769
25089249	72565955
39911060	80519147
56232874	87472339
76354688	92625531
91576501	79778723
98698309	52031915
92920123	32985107
77841937	22938298
56463751	22891489
38885562	24444681
25907373	27597873
17529187	28751065
10950999	29704254
9172812	26957446
9694624	25410638
10316437	23463829
9538249	23117021
9460062	25070213
7681874	27523404
9203687	26976596
6125500	29829788
5147312	39082977
3069125	49736169
2890937	64489362
1212750	74042554
1134562	75395746
656375	71448938
178187	63202130
0	53655316
740850	48008511
3881699	43661703
5122549	42314893
5763398	41968085
7304248	41021277
6845097	43074469
7385947	44327658
8326797	43980850
8667647	45834042
9608496	47587234
10849345	50140427
11990195	53393616
14631046	58046808
17871895	62900000
18512744	72053192
19853593	81106384
20894443	92259576
20735294	101112769
23176143	103365955
22516992	101319147
21957841	91272339
22698691	74625531
19439542	62078723
19780391	48031915
19021240	34285107
19662090	28738297
22902939	22791489
25952847	20444681
29102756	19797873
28552664	23651064
29902573	23804256
28952481	24357446
26002390	26010638
23952296	26563831
24402205	24017021
25552113	23570213
