400000	400000
400000	400000
600000	100000
500000	300000
500000	200000
200000	200000
300000	300000
200000	300000
500000	300000
200000	300000
400000	400000
600000	0
0	300000
500000	200000
500000	400000
500000	500000
300000	300000
0	100000
700000	300000
300000	200000
200000	500000
500000	200000
100000	300000
400000	400000
500000	300000
300000	300000
500000	300000
500000	200000
300000	0
200000	400000
400000	300000
200000	500000
300000	300000
400000	300000
200000	500000
300000	300000
400000	300000
500000	300000
300000	400000
400000	300000
300000	200000
300000	300000
500000	200000
200000	200000
300000	400000
500000	200000
300000	400000
200000	100000
300000	300000
400000	200000
400000	300000
500000	200000
500000	200000
300000	300000
500000	200000
500000	200000
500000	400000
300000	300000
200000	300000
400000	300000
300000	300000
500000	300000
100000	300000
400000	200000
400000	300000
500000	300000
300000	300000
400000	300000
500000	400000
200000	0
300000	300000
300000	400000
500000	200000
200000	400000
200000	200000
400000	300000
500000	300000
400000	100000
500000	600000
400000	500000
500000	300000
300000	300000
0	200000
300000	300000
300000	100000
400000	200000
400000	200000
300000	300000
500000	200000
100000	300000
300000	300000
300000	100000
300000	300000
200000	400000
400000	200000
300000	200000
500000	200000
300000	400000
100000	0
500000	298413
200000	296825
300000	295238
200000	293651
400000	292063
400000	390476
0	288889
300000	187302
400000	285714
0	84127
300000	282540
400000	280952
500000	279365
400000	277778
400000	76190
500000	374603
400000	373016
200000	171429
300000	269841
100000	268254
200000	366667
400000	265079
500000	263492
300000	361905
0	160317
300000	358730
400000	357143
300000	255556
500000	253968
300000	252381
500000	250794
400000	149206
500000	347619
100000	246032
200000	444444
300000	142857
200000	241270
500000	239683
500000	238095
400000	236508
500000	134921
400000	233333
300000	331746
300000	230159
400000	228571
300000	226984
500000	225397
500000	323810
600000	222222
300000	120635
300000	219048
300000	217460
200000	215873
300000	314286
200000	412698
500000	211111
400000	109524
300000	107937
500000	206349
500000	204762
400000	203175
600000	101587
400000	0
400000	100000
500000	200000
300000	200000
300000	200000
100000	200000
400000	300000
500000	300000
600000	200000
600000	200000
400000	200000
300000	200000
500000	300000
500000	200000
200000	200000
